prob_sell,prob_hold,prob_buy,predicted_signal
0.37856963,0.27065226,0.35077813,0
0.33070198,0.34778896,0.32150903,0
0.3821516,0.2275872,0.39026123,0
0.33800882,0.33853683,0.32345438,0
0.33365145,0.35113057,0.31521797,0
0.30816036,0.38928255,0.30255702,0
0.32572755,0.3406819,0.33359057,0
0.29414564,0.40102258,0.3048317,0
0.31462067,0.381382,0.30399728,0
0.3038562,0.39249113,0.30365264,0
0.27480626,0.4378295,0.28736433,0
0.3334009,0.32368082,0.34291834,0
0.3015251,0.404554,0.2939209,0
0.36198404,0.2889974,0.3490185,0
0.31905267,0.34795102,0.33299622,0
0.31050542,0.39595875,0.29353583,0
0.32220805,0.34720364,0.3305883,0
0.29613203,0.3796735,0.3241945,0
0.40348384,0.22017702,0.37633917,0
0.31781495,0.3641109,0.31807414,0
0.39308292,0.24840505,0.358512,0
0.37402365,0.26135457,0.3646218,0
0.34385058,0.32494035,0.331209,0
0.36466056,0.30436063,0.33097878,0
0.3454994,0.31771415,0.33678642,0
0.35757276,0.30602372,0.33640352,0
0.31869644,0.37358928,0.30771434,0
0.31484303,0.38517132,0.29998568,0
0.32523978,0.35587665,0.3188835,0
0.3241128,0.3421093,0.33377787,0
0.37471527,0.25213918,0.3731456,0
0.3086565,0.3643658,0.32697767,0
0.35835847,0.28894103,0.3527005,0
0.27940193,0.43063846,0.28995958,0
0.3196445,0.37749666,0.3028588,0
0.2879868,0.4198267,0.2921866,0
0.29173785,0.4192555,0.28900668,0
0.29848346,0.39953548,0.301981,0
0.3133334,0.3670795,0.31958714,0
0.31773406,0.36723292,0.31503305,0
0.32475525,0.3419948,0.33325002,0
0.34177628,0.32591677,0.3323069,0
0.35727534,0.30346525,0.33925936,0
0.3839925,0.26228872,0.35371876,0
0.4000639,0.24823916,0.35169694,0
0.39296058,0.24980156,0.3572379,0
0.37169224,0.28160214,0.34670556,0
0.32704845,0.36900744,0.30394402,0
0.3912161,0.21683288,0.3919511,0
0.3222108,0.36059886,0.31719035,0
0.42625463,0.14067063,0.4330747,0
0.43088493,0.09010397,0.47901115,0
0.42180422,0.1260314,0.45216438,0
0.35402533,0.30502093,0.34095377,0
0.36028636,0.29967743,0.34003615,0
0.38120982,0.22849469,0.39029548,0
0.2988601,0.3919785,0.3091614,0
0.30291796,0.38861918,0.30846283,0
0.30163485,0.41262886,0.28573632,0
0.3022125,0.36892125,0.32886627,0
0.3042014,0.36842778,0.3273708,0
0.34449705,0.30539525,0.35010767,0
0.3388055,0.31883982,0.34235466,0
0.3389649,0.338417,0.3226181,0
0.3857731,0.23919104,0.3750359,0
0.359386,0.29545718,0.3451568,0
0.4124112,0.23738585,0.35020298,0
0.34557396,0.3203775,0.33404857,0
0.37524843,0.26177275,0.36297885,0
0.35195032,0.3117528,0.33629683,0
0.35563985,0.3062627,0.3380974,0
0.35550305,0.3093798,0.3351172,0
0.3507015,0.3174016,0.33189693,0
0.3747683,0.26887238,0.3563593,0
0.34913054,0.31461462,0.3362548,0
0.34932524,0.3140714,0.33660343,0
0.32151744,0.3697123,0.3087703,0
0.33667877,0.34042358,0.32289767,0
0.33406016,0.34353152,0.32240835,0
0.33589676,0.3372303,0.32687292,0
0.36784482,0.2776788,0.35447636,0
0.30576888,0.37590092,0.31833026,0
0.32535017,0.3499329,0.32471687,0
0.3776906,0.24960692,0.37270242,0
0.41395333,0.17585993,0.41018674,0
0.33894554,0.32944366,0.33161077,0
0.34690988,0.31936523,0.33372486,0
0.36052892,0.29916424,0.34030685,0
0.36151385,0.2886424,0.3498438,0
0.31875265,0.3703883,0.3108591,0
0.38441944,0.24207874,0.37350187,0
0.33580416,0.32883072,0.3353651,0
0.34535575,0.3226279,0.3320164,0
0.37480786,0.24469146,0.3805007,0
0.37318376,0.26821244,0.35860386,0
0.37888113,0.24184223,0.37927663,0
0.3771544,0.24548909,0.37735647,0
0.38781503,0.27020904,0.3419759,0
0.38418332,0.23837367,0.377443,0
0.37750158,0.26245055,0.3600479,0
0.36046994,0.29218444,0.3473456,0
0.37974355,0.2654571,0.3547993,0
0.365058,0.2935182,0.34142384,0
0.3463598,0.32689813,0.3267421,0
0.33492675,0.34234908,0.32272416,0
0.31975502,0.35752797,0.32271704,0
0.32483062,0.34034553,0.3348238,0
0.35463864,0.2973204,0.348041,0
0.3741049,0.26106092,0.36483413,0
0.37340572,0.2682716,0.3583227,0
0.40365574,0.16708153,0.42926276,0
0.39040634,0.2519725,0.3576212,0
0.41923946,0.13604578,0.44471475,0
0.35136914,0.31494835,0.33368248,0
0.3845382,0.24685703,0.36860478,0
0.34785998,0.31248102,0.339659,0
0.33787188,0.341803,0.32032508,0
0.3350368,0.33738878,0.32757443,0
0.35502803,0.30628875,0.33868325,0
0.37461555,0.2682667,0.3571177,0
0.370716,0.269914,0.35937,0
0.3753274,0.2686786,0.355994,0
0.37198034,0.2714844,0.3565353,0
0.3989932,0.17653354,0.42447323,0
0.42126545,0.13385655,0.44487795,0
0.3731965,0.2828903,0.34391326,0
0.35920638,0.3030634,0.3377303,0
0.33821353,0.3410046,0.32078183,0
0.33794722,0.33870548,0.32334736,0
0.3188703,0.37517932,0.3059504,0
